aEndo	capEndo	vEndo	aSMC	vSMC	Per1	Per2	Fib1	Fib2	Fib3
RBPMS2	0.0181634344304407	0.0315469000060666	0.030115259579797	0.667236043156798	0.140489101747412	0.184240657716143	0.397943621693615	0.0385537366218413	0.132772230495558	0.138539223584597
PIF1	0.0208508122021818	0	0.00482142413589065	0	0.0209174267715831	0.0195152083955986	0.0478924206946597	0.0880388555783185	0.00983183813982259	0.0278833119053124
PLEKHO2	0.0186607044644909	0	0.0214251061067426	0	0	0	0.0370233044145125	0	0	0
ANKDD1A	0.201708381738187	0.267088600121553	0.259349848791256	0.292050220682506	0.298691954282571	0.194084239905013	0.337430210712797	0.565127131650569	0.372964859379079	0.467881086297781
SPG21	0.245614606870885	0.261808931771411	0.296685205273247	0.245738462458	0.249952213897586	0.286603672710348	0.217242830171385	0.175354333481671	0.348436755140118	0.175774529367023
MTFMT	0.232028512639072	0.304810799980194	0.322766662569275	0.18828580716041	0.257081685991769	0.249578143660729	0.33947117689434	0.215664909872276	0.244604655692843	0.190958069401749
SLC51B	0	0.0155659425150286	0	0.102850644958673	0.0284861991750926	0.054568550443596	0.142745517038542	0.0237742040476003	0	0.0129686683373179
RASL12	0.00750209074868565	0.0235008130728548	0.0325800881531062	0.515832367931432	0.234703690420408	0.310382636855208	0.584932205340237	0.0602040057240505	0.0180226522860318	0
UBAP1L	0.239401242153668	0.24186767382637	0.24640745752646	0.250192799997696	0.162055887774345	0.153590756468126	0.277843070306168	0.293412635608943	0.305591234279053	0.206832546427413
PDCD7	0.30084713617299	0.31595892970497	0.347349410845487	0.342919528037552	0.27776827641649	0.304838700725358	0.296116563729872	0.308404925786433	0.323483270193038	0.345689065283642
CLPX	0.294614429555745	0.349270865618423	0.333423148507321	0.129783081990957	0.361881668872256	0.375646496048417	0.245197161185297	0.220562239329505	0.176803772490237	0.193281369366418
CILP	0	0	0	0	0.0055429342610086	0.00283554628714579	0	0	0	0.0114691335936196
PARP16	0.204092569570176	0.175866975496217	0.215599024208508	0.119912900027934	0.130023797674089	0.194188539139612	0.166388497880343	0.137955094804827	0.0742140723270508	0.261108063657137
IGDCC3	0.0626838577355717	0.0745565743188711	0.00892194510015318	0.0295152064457602	0.0472069924280596	0.0519369254997183	0.0375919555887966	0.0309656237620131	0.00852322439956109	0.0190193192240132
IGDCC4	0	0.0147394889154579	0.00674384147950522	0.00942372519043479	0.0684883611244307	0.0214926390207624	0	0.299542046893671	0.111703175326113	0
DPP8	0.631195576431577	0.630951799153532	0.699707843741243	0.577825732318127	0.656487946319277	0.601881625244249	0.745971792640069	0.47166918276635	0.288772692721091	0.36602119550195
HACD3	0.432162431004456	0.425279333294754	0.289800342276018	0.416538533604426	0.420759443650337	0.321522941093132	0.466677060615311	0.507798228708899	0.451710309432587	0.421745857705978
INTS14	0.216974131750461	0.164858169786079	0.219664083360714	0.104083042747265	0.165148905225785	0.159796743529855	0.220646088161746	0.164758564803452	0.231996666667599	0.0592817407344951
SLC24A1	0.129002848450634	0.250387428619136	0.281871275935387	0.0143388852127705	0.235051447404836	0.204694847682519	0.217845350124843	0.27404445092483	0.404069193533688	0.32424128523187
DENND4A	1.16178107005808	1.35928214017349	1.54550659245013	0.955674793336404	1.10619414134515	1.23599889872038	1.18639181438397	1.76956837440838	2.08785227307606	1.91278774218891
RAB11A	1.11248033180713	1.39828955549224	1.45592048058657	0.912265825435613	1.23079797091388	1.35632522626365	1.18517978005173	1.37680910954261	1.99174107115003	1.76510998976473
MEGF11	0.102922309906865	0.234678200970548	0.166066106197667	0.196627055300392	0.114493438770364	0.216251076710544	0.162459082499641	0.1768579895151	0.317056385363555	0.173796770451758
DIS3L	0.221639392713781	0.171068689305264	0.164490592226557	0.171821573431444	0.270746992985815	0.22527925599333	0.156825676464093	0.234924046952899	0.375696181718177	0.103576885754711
TIPIN	0.171279078512145	0.171529476744533	0.147508923489696	0.149254845523181	0.334358005999566	0.203137894904313	0.191956359764804	0.309987725573937	0.389346948323335	0.310063412743017
MAP2K1	0.534969615968015	0.772813717058176	0.962348156422784	0.513208454426846	0.639873704571397	0.744110544814964	0.751044823273097	1.14913739447755	0.965024971724976	0.842622343630409
SNAPC5	0.124547200303934	0.11897340971825	0.132200229046171	0.0855061592334608	0.194936838889346	0.184406399049954	0.154864785677527	0.0242436056401424	0.0383723222569637	0.0351167921796956
RPL4	0.426980000270812	0.23801587735393	0.229602607840407	0.580872711807211	1.06537577817395	0.648057750741277	0.33348071723716	0.133851172117178	0.177493828413688	0.177361438506736
ZWILCH	0.0892875895419322	0.0926023377314232	0.0420020580262002	0.137978798135363	0.0851338511102377	0.0882852914291471	0.064601634444609	0.0157984631788875	0.111793789696536	0.151407471315802
LCTL	0.0157691023725452	0.00869279581091867	0.0140207557308283	0	0.00817226883256005	0.0188401740114464	0.0095362061088228	0.00907610318939338	0.00817960325453338	0.0228160374174059
SMAD6	2.02817450614886	1.31031353480459	0.69566614848237	0.373471720732149	0.835639735951437	0.752630149444502	0.156274164190168	0.149158688897688	0.099781569376987	0.502020343808775
SMAD3	1.08858835973283	1.01917626777784	1.85809116757083	0.632687192131597	0.753630837549582	0.953904329698445	0.62769069428612	1.40070947298283	2.05651181955858	1.89208748182621
AAGAB	0.455316101574818	0.475575642405521	0.474627307788843	0.400055620167885	0.374468857668615	0.364516802629323	0.390613727591633	0.584152545781994	0.508038185739434	0.541903874647258
IQCH	0.256643866333534	0.34137449897973	0.36435504099831	0.248303410061294	0.276442407502111	0.307622458069389	0.337031065836753	0.451887202533563	0.343532797797894	0.29131952712861
C15orf61	0.0477148890948832	0.0494543983607616	0.0283560779787704	0.128726694995664	0.0929292210723304	0.131491946835323	0.0756757362895486	0.0360562988622169	0	0.019522869616871
MAP2K5	0.948215892975296	1.0745250921692	1.09143891511437	0.866886541909811	0.88482343173013	0.965581473619458	0.899211681036731	0.867181747538551	0.822114055492498	0.625626178676317
SKOR1	0.00429908120253051	0.0160055915175197	0	0	0.00918636356626963	0.00586855311032915	0.0339828958314424	0	0	0
PIAS1	1.20886034771202	1.70245629821908	1.60631594674547	1.30668560245633	1.60482660515684	1.58329299706021	1.4941964387738	1.93862155205919	1.56435369747965	1.31251769259294
CLN6	0.0364252023673476	0.0226498090133467	0	0	0.0147440338800417	0.0261055030584446	0.0336797935484849	0.0466336983055467	0	0.0535297388562203
FEM1B	0.205874115346263	0.181305046729968	0.149062303782641	0.329425456191696	0.383427426297813	0.358662881595707	0.581649138149471	0.267031811745757	0.248522314041506	0.182468051627024
ITGA11	0.0356677828933054	0.00783711211703165	0.0311408294243628	0.135794133379755	0.181237288336488	0.184215654183016	0.483173964512344	0.843267107667152	0.35714912030239	0.138949796553771
CORO2B	0.0404636836183438	0.12533450388429	0.0920479377452221	0.126362950276957	0.212861228321638	0.216431769468183	0.615012745991372	0.44684174178276	0.0844012962564368	0.236979342217306
ANP32A	0.152529081206522	0.260811788740847	0.134871588449184	0.392223097257907	0.46400778589858	0.400868807228217	0.439540078903153	0.171536042699565	0.102270883994607	0.0216060848169723
SPESP1	0.0723212999377131	0.155271258294937	0.0832983230488494	0.113292194501174	0.113609152729097	0.113722515738633	0.0859126686634731	0.0451421241634845	0.0370899387184761	0.066495732474685
NOX5	0.00889806672084487	0.0611782177915321	0.0188924244468225	0.153735041671334	0.0337741034463401	0.0534795186943442	0.00604218667480224	0.140050859109592	0.0357277804994587	0.0107969090306432
GLCE	0.37336708945824	0.746455450255618	0.825338239692124	0.344381322187162	0.501242504647844	0.530616996639314	0.314688658725627	0.851768492751346	1.70064690850099	1.89073222602917
PAQR5	0.82367101213275	1.0542317122798	0.963064278257473	0.174644057315059	0.527595725457605	0.79473846796294	0.0456833863791013	0.25481831795946	0.993908404854077	1.14420109191013
KIF23	0.0797017939255465	0.119091075381735	0.0895755568308015	0.00997658835466465	0.0321353085894472	0.0664584965812489	0	0.0341459128952475	0.125064074030103	0.239661986368891
RPLP1	1.09538795586585	0.470062326276566	0.450259329926498	1.17927256987374	1.87983018131156	1.49751716318692	0.95281644686634	0.310892116897267	0.317530112860731	0.673642875950339
TLE3	0.110979178556665	0.11800421872037	0.155775250385077	0.139933854642547	0.204404213216555	0.126914492137541	0.0813211101832814	0.0177499226649162	0.112830222288424	0.239469170859094
UACA	1.42693889464845	1.76086228690679	1.49436884737107	1.28305220003589	1.58329588294871	1.67758117832971	1.52262242285099	1.73705775418271	1.8728317759867	1.48135245644218
LARP6	0.0837983159257402	0.117416376686409	0.160835917917987	0.0863035755565801	0.163122796952144	0.150816942997221	0.113177235042319	0.215625570147835	0.0910905424681805	0.130394526360358
LRRC49	0.500611082956429	0.381920508152062	0.429776129121819	0.22399663297473	0.242760264974554	0.315676604517777	0.410799358087306	0.540745723145992	0.508743792956564	0.541971286209765
THAP10	0.0305530817909316	0.0195438601174332	0.00920597574754298	0.0328154566015138	0.0649329957066768	0.018184069222202	0.0133085986898723	0.00337116773453072	0.00389708461653277	0.0113893204600667
THSD4	2.4499053593457	2.97245283137062	2.53591184898549	1.11234707057999	2.2006471959918	2.49574560299611	0.684889476090692	1.59330106089117	2.96668954978135	3.0866908997843
NR2E3	0.0952984512123195	0.175152606534339	0.0976830081973448	0.00866119306657977	0.0658987212920367	0.0671922351133156	0.0202076064644963	0.111153143488071	0.129058155490982	0.204803399921825
MYO9A	1.4098968326856	1.41434779361433	1.59324163582483	1.49351996098437	1.18212543267414	1.27218062839657	1.24592084214545	1.28295219663058	1.25311446738439	1.20100875878288
SENP8	0.0522872256790403	0.0661819822601856	0.0425397243294604	0.0499766839209382	0.0814559689476528	0.0602793258641169	0.0425233829397604	0	0.0903265181823835	0.103951537371046
GRAMD2A	0.024924201690608	0.0388042420865757	0	0.0120027414587083	0.00983177270488596	0.0147094428326401	0.0574974712370006	0.0111466510961427	0.0189001528561869	0.0449873346220348
PKM	0.303279589839682	0.512606669572818	0.519895595467756	0.574568625557301	0.662017179115578	0.597494193824608	0.464447290829174	0.423161415114086	0.399180720862315	0.345960066051168
PARP6	0.300215296812032	0.286339864681572	0.429991496933661	0.379560174373126	0.285995782830597	0.301635216835642	0.384210034288622	0.394433641824907	0.324768699273658	0.388060802154395
HEXA	0.196682847749323	0.152570063977521	0.0479378622129884	0.212921910768262	0	0.0111692395675881	0.0434349970912242	0.0358708223589459	0.0581085958081468	0.0119792756045976
TMEM202	0	0	0	0	0.0021520458220774	0.00342875068550238	0	0	0	0
ARIH1	1.42262105450535	1.44189091083712	1.39208763542778	1.33928609986186	1.14769062101898	1.27900468639441	1.24318940246374	1.88129717949022	1.85132750318805	1.86269506903401
HIGD2B	0	0.00142375936324398	0	0	0.00739128510577986	0.00238054523180618	0.00379584310395505	0	0	0
BBS4	0.146325909132044	0.26697517847639	0.235826037639137	0.18537553839454	0.262582389702188	0.245363723147565	0.311190236138122	0.361445617857424	0.368781934287181	0.327963974898309
ADPGK	0.272578501865217	0.295561041141544	0.292909637565246	0.273922134934975	0.390353232364937	0.243124772118883	0.214246351718756	0.333253090163822	0.218553277973312	0.349891551700225
NEO1	0.31516222008871	0.622492110591349	0.544301886120528	0.516490033734131	0.522831381401045	0.493412365004908	0.535418769336423	0.896689692606541	1.02768838069425	1.06565820102997
HCN4	0	0.0112578304311688	0	0	0.0038909744461225	0.00615815305310221	0	0	0	0.00688312126366777
REC114	0.13342933723813	0.0643833044526534	0.124381649825397	0.102338700363014	0.12143676998803	0.103034600486254	0.139569479220208	0.0141738986577667	0.0357226503429774	0.0648601161762252
NPTN	1.27015242978063	0.843733232392405	0.710480414265227	1.05282117224986	0.774930852646016	0.745506676341818	0.925177920789416	0.440836061844634	0.534466932246026	0.485502259682151
CD276	0.0455058992631704	0.0261138724645971	0.0438170949718082	0.0823393029778848	0.0966695918958495	0.0498766907283937	0.0980746242692119	0.0845997058926932	0.0619603577230706	0.116238677601892
C15orf59	0	0.0232694849669884	0.0153591434851503	0	0.00131483277639054	0.00577465558392664	0.0213049155966587	0.0218585347664893	0	0
TBC1D21	0	0	0	0	0.0155696860168948	0.00137205645144031	0	0	0	0
LOXL1	0	0.00241073181176599	0	0.0496415962164288	0.0620358631508962	0.0397759875287521	0.116891825549452	0.167481318908976	0.0920608447884001	0.0837170866179655
STOML1	0.00630462251086768	0.0647738690460218	0.0733438139640814	0.0694866464625355	0.0675389493982174	0.0690034802183698	0.0472121565274354	0.0336357202106884	0.0549254714917711	0.0504286607130395
PML	0.56664498557004	0.442114795126435	0.525790046107429	0.363533529645819	0.42046279313608	0.376826880046815	0.306280707973477	0.518205457428376	0.193335554850023	0.174615123111093
ISLR2	0	0.0341815611647515	0.0112097743405321	0.0156874718815529	0.0427601406158146	0.0195134821311312	0.0387951061676525	0.0333845708836582	0.0350819908124715	0.0829223888716319
ISLR	0.0288441962307601	0.0136700935660176	0.0254611204639919	0.0634729948439478	0.402753818521484	0.0505268238243454	0.075689802774928	0.183916122280159	0.316397452591999	0.378666192344355
STRA6	0	0.0663572720173401	0.0399070454865362	0.00123446762416801	0.0668681313919886	0.0576320700203633	0	0.57298690293066	0.911602668339883	1.10171289018589
CCDC33	0.0183041486269672	0.0177437458006147	0.0376002948107528	0	0.0323026315929191	0.038295135328478	0.0102028583554036	0.120029863167649	0.38601059813413	0.294265416069854
CYP11A1	0.0067819780586985	0.00525498372179874	0.0182472607936459	0	0.0213533705325692	0.0169962564381662	0	0.0821633881334364	0.0454942750852742	0.0400200569918819
SEMA7A	0.185439337378851	0.0248623139604543	0.020819708561181	0	0.0340765109284412	0.0238115638760157	0.0285813763185847	0.0301968272373943	0.0172531107569816	0.0318016769576478
UBL7	0.0638212460863602	0.0303116845623252	0.00884428794063895	0.0656335889831658	0.099276278127187	0.054323639512307	0.0307842366801613	0	0.0205857382015231	0.0323438950941078
ARID3B	0.216436374312156	0.342802595056392	0.275805531183345	0.117003349363005	0.166575445408633	0.2078204183088	0.0615977391897851	0.182724696463446	0.0906195060934371	0.10047601568173
CLK3	0.137113704079395	0.263015348035332	0.217617444598852	0.156451506696526	0.215271378437042	0.22115945989003	0.198467193637992	0.167949106263272	0.170455547204853	0.232707175383742
EDC3	0.28046939884481	0.269456991582497	0.331014812669405	0.1691539136714	0.263665901949339	0.271033223284058	0.329395371062874	0.328941457611529	0.205975024256364	0.269799314598654
CYP1A2	0	0	0	0	0	0.000202884025512455	0	0	0	0.00918630178015628
CSK	0.1829608536873	0.154936179681146	0.114277552119052	0.253705395344149	0.238120869207992	0.187612026871529	0.150442476088548	0.0709222794332349	0.0454775303267701	0.134586995327577
LMAN1L	0	0.00335231053261007	0	0	0.0119789742521825	0.00116335619621173	0	0	0.0533425651617232	0
CPLX3	0	0.00312125702860834	0.00896687061902261	0	0	0.00299156810939878	0	0	0	0
ULK3	0.101839041050939	0.111854864403271	0.140076023799445	0.0546620753922306	0.147898183336209	0.120975309773998	0.0717521593892056	0.0499595776920515	0.12823775855293	0.205266702250558
SCAMP2	0.335131151084405	0.270404283060929	0.238827381003148	0.257859654653085	0.346515930216564	0.29127415952561	0.246269100583855	0.277501667987152	0.289826303135317	0.281315947339113
MPI	0.0716335063006165	0.0538287164326468	0.0378877541430122	0.0245767813242767	0.0790934875366727	0.0612569763984492	0.0675543521999741	0.0314986319481609	0.0233799575203441	0.0986051813029474
FAM219B	0.183429836536539	0.160669978563031	0.0675771000731478	0.0454754870833747	0.17295778955937	0.151131165327022	0.206268254100308	0.0934882838261331	0.176986820926	0.0898050656021186
